# This is an export of the MAG principal parts dataset in Anki CSV format (English-to-Greek)
#separator:Comma
#columns:ID,Front,Back,Tags,DeckName
#notetype:MAG PP EnGr
#deck column:5
#html:false
ἐφίλησα,Aorist of φιλέω,ἐφίλησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 13
φοβήσω,Future of φοβέω,φοβήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 13
ἐφόβησα,Aorist of φοβέω,ἐφόβησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 13
ὠφελήσω,Future of ὠφελέω,ὠφελήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 13
ὠφέλησα,Aorist of ὠφελέω,ὠφέλησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 13
αἰτήσω,Future of αἰτέω,αἰτήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ᾔτησα,Aorist of αἰτέω,ᾔτησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἀπάξω,Future of ἀπάγω,ἀπάξω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἀπήγαγον,Aorist of ἀπάγω,ἀπήγαγον,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἀφέξω,Future #1 of ἀπέχω (same meaning),ἀφέξω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἀποσχήσω,Future #2 of ἀπέχω (same meaning),ἀποσχήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἀπέσχον,Aorist of ἀπέχω,ἀπέσχον,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἐπαινέσομαι,Future #1 of ἐπαινέω (same meaning),ἐπαινέσομαι,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἐπαινέσω,Future #2 of ἐπαινέω (same meaning),ἐπαινέσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἐπῄνεσα,Aorist of ἐπαινέω,ἐπῄνεσα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἐπιθυμήσω,Future of ἐπιθυμέω,ἐπιθυμήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἐπεθύμησα,Aorist of ἐπιθυμέω,ἐπεθύμησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ζητήσω,Future of ζητέω,ζητήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἐζήτησα,Aorist of ζητέω,ἐζήτησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἡγήσομαι,Future of ἡγέομαι,ἡγήσομαι,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἡγησάμην,Aorist of ἡγέομαι,ἡγησάμην,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
κωλύσω,Future of κωλύω,κωλύσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἐκώλυσα,Aorist of κωλύω,ἐκώλυσα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
παράξω,Future of παράγω,παράξω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
παρήγαγον,Aorist of παράγω,παρήγαγον,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
παρέξω,Future #1 of παρέχω (same meaning),παρέξω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
παρασχήσω,Future #2 of παρέχω (same meaning),παρασχήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
παρέσχον,Aorist of παρέχω,παρέσχον,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
τρέψω,Future of τρέπω,τρέψω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἔτρεψα,Aorist #1 of τρέπω (same meaning),ἔτρεψα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἔτραπον,Aorist #2 of τρέπω (same meaning),ἔτραπον,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
φυλάξω,Future of φυλάττω,φυλάξω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
ἐφύλαξα,Aorist of φυλάττω,ἐφύλαξα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 16
διοίσω,Future of διαφέρω,διοίσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 17
διήνεγκον,Aorist #1 of διαφέρω (same meaning),διήνεγκον,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 17
διήνεγκα,Aorist #2 of διαφέρω (same meaning),διήνεγκα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 17
εὔξομαι,Future of εὔχομαι,εὔξομαι,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 17
ηὐξάμην,Aorist of εὔχομαι,ηὐξάμην,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 17
κατηγορήσω,Future of κατηγορέω,κατηγορήσω,pp::future,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 17
κατηγόησα,Aorist of κατηγορέω,κατηγόησα,pp::aorist,Mastronarde AtticGreek Principal Parts (EnGr)::Unit 17
