# Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr) Anki CSV export
#separator:Comma
#columns:ID,Front,Back,Tags,DeckName
#notetype:MAG PP EnGr
#deck column:5
#html:false
μαχέομαι,Future of μάχομαι,μαχέομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 11
ἐμαχεσάμην,Aorist of μάχομαι,ἐμαχεσάμην,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 11
οἰήσομαι,Future of οἴομαι or οἶμαι,οἰήσομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 11
ᾠήθην,Aorist Passive of οἴομαι or οἶμαι,ᾠήθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 11
παρακελεύσομαι,Future of παρακελεύομαι,παρακελεύσομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 11
παρκελευσάμην,Aorist of παρακελεύομαι,παρκελευσάμην,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 11
πεύσομαι,Future of πυνθάνομαι,πεύσομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 11
ἐπυθόμην,Aorist of πυνθάνομαι,ἐπυθόμην,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 11
ἀδικήσω,Future of ἀδικέω,ἀδικήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἠδίκησα,Aorist of ἀδικέω,ἠδίκησα,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἠδικήθην,Aorist Passive of ἀδικέω,ἠδικήθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
αἱρήσω,Future of αἱρέω,αἱρήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
εἷλον (stem ἑλ-),Aorist of αἱρέω,εἷλον (stem ἑλ-),pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ᾑρέθην,Aorist Passive of αἱρέω,ᾑρέθην,pp::aorist_passive,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἀφίξομαι,Future of ἀφικνέομαι,ἀφίξομαι,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἀφικόμην,Aorist of ἀφικνέομαι,ἀφικόμην,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
δεήσω,Future of δέω,δεήσω,pp::future,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
ἐδέησα,Aorist of δέω,ἐδέησα,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3+6 (EnGr)::Unit 13
