# Mastronarde AtticGreek Principal Parts (Incr,GrEn) Anki CSV export
#separator:Comma
#columns:ID,Front,Back,Tags,DeckName
#notetype:MAG PP GrEn
#deck column:5
#html:false
ᾔσθημαι,ᾔσθημαι,Perfect Middle of αἰσθάνομαι,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 11"
βουλήσομαι,βουλήσομαι,Future of βούλομαι,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
βεβούλημαι,βεβούλημαι,Perfect Middle of βούλομαι,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 11"
ἐβουλήθην,ἐβουλήθην,Aorist Passive of βούλομαι,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 11"
γενήσομαι,γενήσομαι,Future of γίγνομαι,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
ἐγενόμην,ἐγενόμην,Aorist of γίγνομαι,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
γέγονα,γέγονα,Perfect of γίγνομαι,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 11"
γεγένημαι,γεγένημαι,Perfect Middle of γίγνομαι,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 11"
ἐγενήθην,ἐγενήθην,Aorist Passive of γίγνομαι,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 11"
ἐλεύσομαι,ἐλεύσομαι,Future of ἔρχομαι,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
ἦλθον (stem ἐλθ-),ἦλθον (stem ἐλθ-),Aorist of ἔρχομαι,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
ἐλήλυθα,ἐλήλυθα,Perfect of ἔρχομαι,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 11"
μαχέομαι,μαχέομαι,Future of μάχομαι,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
ἐμαχεσάμην,ἐμαχεσάμην,Aorist of μάχομαι,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
μεμάχημαι,μεμάχημαι,Perfect Middle of μάχομαι,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 11"
οἰήσομαι,οἰήσομαι,Future of οἴομαι or οἶμαι,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
ᾠήθην,ᾠήθην,Aorist Passive of οἴομαι or οἶμαι,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 11"
παρακελεύσομαι,παρακελεύσομαι,Future of παρακελεύομαι,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
παρεκελευσάμην,παρεκελευσάμην,Aorist of παρακελεύομαι,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
παρακεκέλευσμαι,παρακεκέλευσμαι,Perfect Middle of παρακελεύομαι,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 11"
πεύσομαι,πεύσομαι,Future of πυνθάνομαι,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
ἐπυθόμην,ἐπυθόμην,Aorist of πυνθάνομαι,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 11"
πέπυσμαι,πέπυσμαι,Perfect Middle of πυνθάνομαι,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 11"
ἀδικήσω,ἀδικήσω,Future of ἀδικέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἠδίκησα,ἠδίκησα,Aorist of ἀδικέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἠδίκηκα,ἠδίκηκα,Perfect of ἀδικέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ἠδίκημαι,ἠδίκημαι,Perfect Middle of ἀδικέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ἠδικήθην,ἠδικήθην,Aorist Passive of ἀδικέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 13"
αἱρήσω,αἱρήσω,Future of αἱρέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
εἷλον (stem ἑλ-),εἷλον (stem ἑλ-),Aorist of αἱρέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ᾕρηκα,ᾕρηκα,Perfect of αἱρέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ᾕρημαι,ᾕρημαι,Perfect Middle of αἱρέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ᾑρέθην,ᾑρέθην,Aorist Passive of αἱρέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 13"
ἀφίξομαι,ἀφίξομαι,Future of ἀφικνέομαι,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἀφικόμην,ἀφικόμην,Aorist of ἀφικνέομαι,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἀφῖγμαι,ἀφῖγμαι,Perfect Middle of ἀφικνέομαι,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
δεήσω,δεήσω,Future of δέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἐδέησα,ἐδέησα,Aorist of δέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
δεδέηκα,δεδέηκα,Perfect of δέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
δεδέημαι,δεδέημαι,Perfect Middle of δέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ἐδεήθην,ἐδεήθην,Aorist Passive of δέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 13"
δεήσομαι,δεήσομαι,Future of δέομαι,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἐδεήθην,ἐδεήθην,Aorist Passive of δέομαι,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 13"
δόξω,δόξω,Future of δοκέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἔδοξα,ἔδοξα,Aorist of δοκέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
δέδογμαι,δέδογμαι,Perfect Middle of δοκέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
-εδόχθην,-εδόχθην,Aorist Passive of δοκέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 13"
κρατήσω,κρατήσω,Future of κρατέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἐκράτησα,ἐκράτησα,Aorist of κρατέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
κεκράτηκα,κεκράτηκα,Perfect of κρατέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
κεκράτημαι,κεκράτημαι,Perfect Middle of κρατέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ἐκρατήθην,ἐκρατήθην,Aorist Passive of κρατέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 13"
νοσήσω,νοσήσω,Future of νοσέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἐνόσησα,ἐνόσησα,Aorist of νοσέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
νενόσηκα,νενόσηκα,Perfect of νοσέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
οἰκήσω,οἰκήσω,Future of οἰκέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ᾤκησα,ᾤκησα,Aorist of οἰκέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ᾤκηκα,ᾤκηκα,Perfect of οἰκέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ᾤκημαι,ᾤκημαι,Perfect Middle of οἰκέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ᾠκήθην,ᾠκήθην,Aorist Passive of οἰκέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 13"
ποιήσω,ποιήσω,Future of ποιέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἐποίησα,ἐποίησα,Aorist of ποιέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
πεποίηκα,πεποίηκα,Perfect of ποιέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
πεποίημαι,πεποίημαι,Perfect Middle of ποιέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ἐποιήθην,ἐποιήθην,Aorist Passive of ποιέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 13"
φιλήσω,φιλήσω,Future of φιλέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἐφίλησα,ἐφίλησα,Aorist of φιλέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
πεφίληκα,πεφίληκα,Perfect of φιλέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
πεηίλημαι,πεηίλημαι,Perfect Middle of φιλέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ἐφιλήθην,ἐφιλήθην,Aorist Passive of φιλέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 13"
φοβήσω,φοβήσω,Future of φοβέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ἐφόβησα,ἐφόβησα,Aorist of φοβέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
πεφόβημαι,πεφόβημαι,Perfect Middle of φοβέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ἐφοβήθην,ἐφοβήθην,Aorist Passive of φοβέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 13"
ὠφελήσω,ὠφελήσω,Future of ὠφελέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ὠφέλησα,ὠφέλησα,Aorist of ὠφελέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 13"
ὠφέληκα,ὠφέληκα,Perfect of ὠφελέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ὠφέλημαι,ὠφέλημαι,Perfect Middle of ὠφελέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 13"
ὠφελήθην,ὠφελήθην,Aorist Passive of ὠφελέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 13"
αἰτήσω,αἰτήσω,Future of αἰτέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ᾔτησα,ᾔτησα,Aorist of αἰτέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ᾔτηκα,ᾔτηκα,Perfect of αἰτέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
ᾔτημαι,ᾔτημαι,Perfect Middle of αἰτέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
ᾐτήθην,ᾐτήθην,Aorist Passive of αἰτέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 16"
ἀπάξω,ἀπάξω,Future of ἀπάγω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἀπήγαγον,ἀπήγαγον,Aorist of ἀπάγω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἀπῆχα,ἀπῆχα,Perfect of ἀπάγω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
ἀπῆγμαι,ἀπῆγμαι,Perfect Middle of ἀπάγω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
ἀπήχθην,ἀπήχθην,Aorist Passive of ἀπάγω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 16"
ἀφέξω,ἀφέξω,Future #1 of ἀπέχω (same meaning),pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἀποσχήσω,ἀποσχήσω,Future #2 of ἀπέχω (same meaning),pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἀπέσχον,ἀπέσχον,Aorist of ἀπέχω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἐπαινέσομαι,ἐπαινέσομαι,Future #1 of ἐπαινέω (same meaning),pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἐπαινέσω,ἐπαινέσω,Future #2 of ἐπαινέω (same meaning),pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἐπῄνεσα,ἐπῄνεσα,Aorist of ἐπαινέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἐπῄνεκα,ἐπῄνεκα,Perfect of ἐπαινέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
ἐπῄνημαι,ἐπῄνημαι,Perfect Middle of ἐπαινέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
ἐπῃνέθην,ἐπῃνέθην,Aorist Passive of ἐπαινέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 16"
ἐπιθυμήσω,ἐπιθυμήσω,Future of ἐπιθυμέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἐπεθύμησα,ἐπεθύμησα,Aorist of ἐπιθυμέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἐπιτεθύμηκα,ἐπιτεθύμηκα,Perfect of ἐπιθυμέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
ζητήσω,ζητήσω,Future of ζητέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἐζήτησα,ἐζήτησα,Aorist of ζητέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἐζήτηκα,ἐζήτηκα,Perfect of ζητέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
(ἐζήτημαι),(ἐζήτημαι),Perfect Middle of ζητέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
ἐζητήθην,ἐζητήθην,Aorist Passive of ζητέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 16"
ἡγήσομαι,ἡγήσομαι,Future of ἡγέομαι,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἡγησάμην,ἡγησάμην,Aorist of ἡγέομαι,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἥγημαι,ἥγημαι,Perfect Middle of ἡγέομαι,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
-ηγήθην,-ηγήθην,Aorist Passive of ἡγέομαι,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 16"
κωλύσω,κωλύσω,Future of κωλύω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἐκώλυσα,ἐκώλυσα,Aorist of κωλύω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
κεκώλυκα,κεκώλυκα,Perfect of κωλύω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
κεκώλυμαι,κεκώλυμαι,Perfect Middle of κωλύω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
ἐκωλύθην,ἐκωλύθην,Aorist Passive of κωλύω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 16"
παράξω,παράξω,Future of παράγω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
παρήγαγον,παρήγαγον,Aorist of παράγω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
παρῆχα,παρῆχα,Perfect of παράγω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
παρῆγμαι,παρῆγμαι,Perfect Middle of παράγω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
παρήχθην,παρήχθην,Aorist Passive of παράγω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 16"
παρέξω,παρέξω,Future #1 of παρέχω (same meaning),pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
παρασχήσω,παρασχήσω,Future #2 of παρέχω (same meaning),pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
παρέσχον,παρέσχον,Aorist of παρέχω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
παρέσχηκα,παρέσχηκα,Perfect of παρέχω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
τρέψω,τρέψω,Future of τρέπω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἔτρεψα,ἔτρεψα,Aorist #1 of τρέπω (same meaning),pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἔτραπον,ἔτραπον,Aorist #2 of τρέπω (same meaning),pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
τέτροφα,τέτροφα,Perfect of τρέπω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
τέτραμμαι,τέτραμμαι,Perfect Middle of τρέπω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
ἐτρέφθην,ἐτρέφθην,Aorist Passive #1 of τρέπω (same meaning),pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 16"
ἐτράπην,ἐτράπην,Aorist Passive #2 of τρέπω (same meaning),pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 16"
φυλάξω,φυλάξω,Future of φυλάττω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
ἐφύλαξα,ἐφύλαξα,Aorist of φυλάττω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 16"
πεηύλαχα,πεηύλαχα,Perfect of φυλάττω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
πεξύλαγμαι,πεξύλαγμαι,Perfect Middle of φυλάττω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 16"
ἐφυλάχθην,ἐφυλάχθην,Aorist Passive of φυλάττω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 16"
διοίσω,διοίσω,Future of διαφέρω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 17"
διήνεγκον,διήνεγκον,Aorist #1 of διαφέρω (same meaning),pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 17"
διήνεγκα,διήνεγκα,Aorist #2 of διαφέρω (same meaning),pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 17"
διενήνοχα,διενήνοχα,Perfect of διαφέρω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 17"
διενήνεγμαι,διενήνεγμαι,Perfect Middle of διαφέρω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 17"
διηνέχθην,διηνέχθην,Aorist Passive of διαφέρω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 17"
εὔξομαι,εὔξομαι,Future of εὔχομαι,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 17"
ηὐξάμην,ηὐξάμην,Aorist of εὔχομαι,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 17"
ηὖγμαι,ηὖγμαι,Perfect Middle of εὔχομαι,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 17"
κατηγορήσω,κατηγορήσω,Future of κατηγορέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 17"
κατηγόρησα,κατηγόρησα,Aorist of κατηγορέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 17"
κατηγόρκα,κατηγόρκα,Perfect of κατηγορέω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 17"
κατηγόρημαι,κατηγόρημαι,Perfect Middle of κατηγορέω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 17"
κατηγορήθην,κατηγορήθην,Aorist Passive of κατηγορέω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 17"
κρύψω,κρύψω,Future of κρύπτω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 17"
ἔκρυψα,ἔκρυψα,Aorist of κρύπτω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 17"
κέκρυμμαι,κέκρυμμαι,Perfect Middle of κρύπτω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 17"
ἐκρύφθην,ἐκρύφθην,Aorist Passive of κρύπτω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 17"
-πλήξω,-πλήξω,Future of -πλήττω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 17"
-έπληξα,-έπληξα,Aorist of -πλήττω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 17"
πέπληγα,πέπληγα,Perfect of -πλήττω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 17"
πέπληγμαι,πέπληγμαι,Perfect Middle of -πλήττω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 17"
ἐπλήγην or -επλάγην,ἐπλήγην or -επλάγην,Aorist Passive of -πλήττω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 17"
καλέω,καλέω,Future of καλέω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 18"
ἐκάλεσα,ἐκάλεσα,Aorist of καλέω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 18"
κέκληκα,κέκληκα,Perfect of ἐκάλεσα,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 18"
κέκλημαι,κέκλημαι,Perfect Middle of ἐκάλεσα,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 18"
ἐκλήθην,ἐκλήθην,Aorist Passive of ἐκάλεσα,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 18"
μαθήσομαι,μαθήσομαι,Future of μανθάνω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 18"
ἔμαθον,ἔμαθον,Aorist of μανθάνω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 18"
μεμάθηκα,μεμάθηκα,Perfect of μανθάνω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 18"
μελλήσω,μελλήσω,Future of μέλλω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 18"
ἐμέλλησα,ἐμέλλησα,Aorist of μέλλω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 18"
νομιέω,νομιέω,Future of νομίζω,pp::future,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 18"
ἐνόμισα,ἐνόμισα,Aorist of νομίζω,pp::aorist,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPA::Unit 18"
νενόμικα,νενόμικα,Perfect of νομίζω,pp::perfect,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 18"
νενόμισμαι,νενόμισμαι,Perfect Middle of νομίζω,pp::perfect_middle,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPC::Unit 18"
ἐνομίσθην,ἐνομίσθην,Aorist Passive of νομίζω,pp::aorist_passive,"Mastronarde AtticGreek Principal Parts (Incr,GrEn)::PPB::Unit 18"
