# Mastronarde AtticGreek Principal Parts 1-3 (GrEn) Anki CSV export
#separator:Comma
#columns:ID,Front,Back,Tags,DeckName
#notetype:MAG PP GrEn
#deck column:5
#html:false
βλάψω,βλάψω,Future of βλάπτω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
ἔβλαψα,ἔβλαψα,Aorist of βλάπτω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
κελεύσω,κελεύσω,Future of κελεύω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
ἐκέλευσα,ἐκέλευσα,Aorist of κελεύω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
τάξω,τάξω,Future of τάττω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
ἔταξα,ἔταξα,Aorist of τάττω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
δεήσει,δεήσει,Future of δεῖ,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
ἐδέησε,ἐδέησε,Aorist of δεῖ,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
δόξει,δόξει,Future of δοκεῖ,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
ἔδοξε,ἔδοξε,Aorist of δοκεῖ,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
ἐξέσται,ἐξέσται,Future of ἔξεστι,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
χρήσται,χρήσται,Future of χρή,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 09
βαλέω,βαλέω,Future of βάλλω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 10
ἔβαλον,ἔβαλον,Aorist of βάλλω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 10
ἔσομαι,ἔσομαι,Future of εἰμί,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 10
εὑρησω,εὑρησω,Future of εὑρίσκω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 10
ηὗρον,ηὗρον,Aorist of εὑρίσκω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 10
πείσομαι,πείσομαι,Future of πάσχω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 10
ἔπαθον,ἔπαθον,Aorist of πάσχω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 10
πράξω,πράξω,Future of πράττω,pp::future,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 10
ἔπραξα,ἔπραξα,Aorist of πράττω,pp::aorist,Mastronarde AtticGreek Principal Parts 1-3 (GrEn)::Unit 10
